"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","player","minute"
"4076","Golden State Warriors","11/18/16","2016",3,10,0,"shot_yes","Pullup Jump shot","2PT Field Goal",8,"Boston Celtics",25,80,"Klay Thompson",34
"4077","Golden State Warriors","11/26/16","2016",3,3,37,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Minnesota Timberwolves",-153,200,"Klay Thompson",27
"4078","Golden State Warriors","12/7/16","2016",1,4,35,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Los Angeles Clippers",-140,232,"Klay Thompson",4
"4079","Golden State Warriors","1/29/17","2016",1,11,25,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",-71,234,"Klay Thompson",11
"4080","Golden State Warriors","12/7/16","2016",4,8,48,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Los Angeles Clippers",-142,136,"Klay Thompson",44
"4081","Golden State Warriors","11/23/16","2016",2,10,8,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Los Angeles Lakers",-215,159,"Klay Thompson",22
"4082","Golden State Warriors","11/18/16","2016",1,5,54,"shot_yes","Pullup Jump shot","2PT Field Goal",13,"Boston Celtics",82,111,"Klay Thompson",5
"4083","Golden State Warriors","11/26/16","2016",1,6,39,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Minnesota Timberwolves",-202,154,"Klay Thompson",6
"4084","Golden State Warriors","12/7/16","2016",2,10,14,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Los Angeles Clippers",-156,100,"Klay Thompson",22
"4085","Golden State Warriors","11/23/16","2016",1,8,3,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"Los Angeles Lakers",-153,11,"Klay Thompson",8
"4086","Golden State Warriors","1/2/17","2016",3,9,39,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",-4,252,"Klay Thompson",33
"4087","Golden State Warriors","10/25/16","2016",2,11,45,"shot_no","Pullup Jump shot","2PT Field Goal",16,"San Antonio Spurs",-166,2,"Klay Thompson",23
"4088","Golden State Warriors","10/25/16","2016",3,7,47,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"San Antonio Spurs",91,229,"Klay Thompson",31
"4089","Golden State Warriors","10/25/16","2016",1,7,26,"shot_no","Pullup Jump shot","3PT Field Goal",25,"San Antonio Spurs",-19,252,"Klay Thompson",7
"4090","Golden State Warriors","1/2/17","2016",2,6,47,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",187,170,"Klay Thompson",18
"4091","Golden State Warriors","12/22/16","2016",3,1,15,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Brooklyn Nets",79,234,"Klay Thompson",25
"4092","Golden State Warriors","1/2/17","2016",2,6,3,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",79,242,"Klay Thompson",18
"4093","Golden State Warriors","12/5/16","2016",3,3,29,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Indiana Pacers",-104,247,"Klay Thompson",27
"4094","Golden State Warriors","12/5/16","2016",2,0,28,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Indiana Pacers",-91,252,"Klay Thompson",12
"4095","Golden State Warriors","11/23/16","2016",1,10,46,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Los Angeles Lakers",155,95,"Klay Thompson",10
"4096","Golden State Warriors","12/5/16","2016",3,4,37,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Indiana Pacers",-235,11,"Klay Thompson",28
"4097","Golden State Warriors","11/23/16","2016",1,8,46,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Los Angeles Lakers",-219,129,"Klay Thompson",8
"4098","Golden State Warriors","3/26/17","2016",2,0,48,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Memphis Grizzlies",230,51,"Klay Thompson",12
"4099","Golden State Warriors","11/25/16","2016",3,4,43,"shot_no","Pullup Jump shot","2PT Field Goal",22,"Los Angeles Lakers",-124,187,"Klay Thompson",28
"4100","Golden State Warriors","12/5/16","2016",2,6,55,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Indiana Pacers",-112,228,"Klay Thompson",18
"4101","Golden State Warriors","3/26/17","2016",3,8,34,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",158,218,"Klay Thompson",32
"4102","Golden State Warriors","12/5/16","2016",3,2,28,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Indiana Pacers",233,13,"Klay Thompson",26
"4103","Golden State Warriors","12/5/16","2016",2,6,33,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Indiana Pacers",82,254,"Klay Thompson",18
"4104","Golden State Warriors","1/2/17","2016",1,9,10,"shot_no","Pullup Jump shot","2PT Field Goal",20,"Denver Nuggets",146,149,"Klay Thompson",9
"4105","Golden State Warriors","3/26/17","2016",3,9,7,"shot_yes","Pullup Jump shot","3PT Field Goal",28,"Memphis Grizzlies",114,257,"Klay Thompson",33
"4106","Golden State Warriors","1/2/17","2016",1,7,52,"shot_yes","Pullup Jump shot","3PT Field Goal",28,"Denver Nuggets",-179,219,"Klay Thompson",7
"4107","Golden State Warriors","12/5/16","2016",1,5,33,"shot_yes","Pullup Jump shot","2PT Field Goal",17,"Indiana Pacers",14,178,"Klay Thompson",5
"4108","Golden State Warriors","3/26/17","2016",4,0,30,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Memphis Grizzlies",105,257,"Klay Thompson",36
"4109","Golden State Warriors","1/2/17","2016",1,5,39,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Denver Nuggets",232,67,"Klay Thompson",5
"4110","Golden State Warriors","11/1/16","2016",3,10,55,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"Portland Trail Blazers",-65,141,"Klay Thompson",34
"4111","Golden State Warriors","3/18/17","2016",3,10,43,"shot_no","Pullup Jump shot","2PT Field Goal",17,"Milwaukee Bucks",-1,175,"Klay Thompson",34
